date,Current_Phase_Average,Wind_Speed,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted,power
2016/8/18 9:30,13.1407,1.9259,20.1718,31.6887,529.9493,53.498,144.6076,0,631.2387,63.3371,3.2419
2016/8/18 9:35,13.481,1.5923,20.5039,31.0988,548.0683,58.4483,117.5292,0,649.2371,63.2785,3.33
2016/8/18 9:40,13.761,1.4199,21.5159,29.618,566.0204,61.4614,99.5419,0,666.4454,62.2551,3.3973
2016/8/18 9:45,14.079,1.7887,22.012,28.6339,585.6743,67.3411,164.3096,0,684.7575,62.6821,3.4752
2016/8/18 9:50,14.342,1.6097,22.1359,28.507,601.4406,67.5292,158.6887,0,704.1232,66.0054,3.5423
2016/8/18 9:55,14.638,2.1608,22.5525,28.5469,616.5078,67.6391,165.0961,0,723.5905,68.7133,3.6163
2016/8/18 10:00,14.9123,2.8539,22.952,27.8436,629.3828,67.9901,147.1093,0,740.0407,68.363,3.6861
2016/8/18 10:05,15.3053,2.7378,23.2843,27.6712,640.069,66.1416,96.3194,0,759.1769,70.4815,3.7869
2016/8/18 10:10,15.6083,3.2572,24.0311,26.7458,650.2356,64.814,121.087,0,773.2015,67.4683,3.8622
2016/8/18 10:15,15.9187,3.6291,24.3072,25.9632,663.9036,66.4426,189.8286,0,787.0072,64.9041,3.9418
2016/8/18 10:20,16.2367,4.3019,24.4721,25.8712,677.7996,66.0161,69.94,0,803.6078,67.2622,4.023
2016/8/18 10:25,16.5723,3.0644,25.0891,24.9862,692.52,63.9673,187.0745,0,821.2225,68.6532,4.1085
2016/8/18 10:30,16.8017,2.9891,24.9471,24.9058,704.7194,63.157,66.3269,0,836.0423,68.5446,4.1667
2016/8/18 10:35,17.095,4.2991,24.9576,24.7776,720.582,64.9349,127.9276,0,849.8998,67.9855,4.2409
2016/8/18 10:40,17.2327,3.017,24.6575,25.4564,731.1266,64.5185,191.4472,0,860.6573,65.9814,4.2741
2016/8/18 10:45,17.375,3.0613,24.9746,24.8609,738.0733,58.6121,37.6879,0,873.1537,65.8066,4.3155
2016/8/18 10:50,17.6007,3.3597,25.0927,24.4883,752.8956,59.0318,76.4463,0,889.0112,67.7517,4.369
2016/8/18 10:55,17.7877,2.3407,25.1426,24.2465,762.6121,58.6309,269.4863,0,899.6939,67.1669,4.4193
2016/8/18 11:00,17.964,2.9775,25.4575,23.9208,770.6763,56.362,220.611,0,910.0651,67.0619,4.46
2016/8/18 11:05,18.1437,3.0987,25.5169,23.4966,782.3629,57.5641,166.696,0,921.2238,68.4217,4.5042
2016/8/18 11:10,18.1903,7.111,25.6572,23.4249,789.2085,53.8213,275.5769,0,931.432,67.8522,4.5169
2016/8/18 11:15,18.5163,3.1606,25.5617,23.135,804.7433,57.6167,269.8757,0,942.9045,70.9564,4.6027
2016/8/18 11:20,18.7057,3.1382,25.7124,22.4306,814.36,59.6823,270.0385,0,948.5219,72.9485,4.6457
2016/8/18 11:25,18.8307,3.0819,25.6416,22.9252,821.6224,61.129,270.18,0,956.0533,74.2072,4.6786
2016/8/18 11:30,18.8523,3.0804,25.959,22.8492,824.2191,58.174,158.9511,0,964.2958,75.5393,4.6838
2016/8/18 11:35,19.0403,3.646,26.4935,22.0506,832.6232,59.6252,233.0154,0,978.9664,77.0257,4.7316
2016/8/18 11:40,19.177,2.9073,26.1862,22.0374,841.7278,61.5339,224.4578,0,992.0433,77.0178,4.7625
2016/8/18 11:45,19.0887,3.0513,25.7822,22.4719,847.7325,61.9156,187.8087,0,1000.5618,77.3318,4.7437
2016/8/18 11:50,19.0673,3.1977,25.9755,22.5081,851.8372,62.5379,261.932,0,1009.1322,79.1286,4.7366
2016/8/18 11:55,19.273,4.1561,25.7538,22.4549,861.3877,66.808,266.9136,0,1020.837,84.2703,4.7899
2016/8/18 12:00,19.4547,3.0761,25.7238,22.4078,866.6043,67.4852,265.6969,0,1030.0388,87.1904,4.8351
2016/8/18 12:05,19.521,3.2972,26.3919,21.8833,863.5308,62.9164,140.1143,0,1035.9984,88.6409,4.8514
2016/8/18 12:10,19.47,2.4122,26.5746,21.1746,872.1579,70.0103,211.9758,0,1037.6115,86.5269,4.8385
2016/8/18 12:15,19.4647,3.7184,26.4356,21.4514,882.2079,77.7779,286.3559,0,1040.3256,83.9112,4.8351
2016/8/18 12:20,19.5663,3.8456,26.5237,21.3772,881.0746,76.3365,252.5818,0,1040.9728,83.2329,4.8612
2016/8/18 12:25,19.616,2.3844,26.6077,21.1179,877.3897,71.0496,247.5419,0,1041.9757,82.5672,4.8733
2016/8/18 12:30,19.5163,2.1277,26.7221,21.4298,870.9018,63.5641,196.1639,0,1046.0936,85.0343,4.8507
2016/8/18 12:35,19.578,3.6257,27.0149,20.5651,875.2998,68.6456,178.7677,0,1048.5386,86.2463,4.8662
2016/8/18 12:40,19.4077,2.6816,27.0487,20.3971,871.519,68.2495,183.3832,0,1053.8116,84.5739,4.8213
2016/8/18 12:45,19.44,3.059,27.1139,20.4049,874.3261,69.5668,231.0191,0,1058.9141,85.5767,4.8286
2016/8/18 12:50,19.6813,3.7806,27.0965,19.9099,879.465,71.9651,274.6261,0,1065.0962,88.8804,4.8928
2016/8/18 12:55,19.6637,3.0025,27.322,19.4318,871.5434,68.9478,169.7279,0,1061.1927,85.5119,4.8912
2016/8/18 13:00,19.5993,2.5216,27.6146,19.1881,862.6448,64.5403,212.6601,0,1056.0886,81.9185,4.8709
2016/8/18 13:05,19.6083,2.7768,27.7927,18.9313,860.5973,64.5419,164.5088,0,1053.8555,81.1385,4.8722
2016/8/18 13:10,19.5307,3.2028,27.3729,19.4114,863.205,69.4221,282.5993,0,1047.4854,77.1873,4.8548
2016/8/18 13:15,19.4117,3.1636,27.4784,19.4031,857.1265,68.7443,283.0308,0,1041.0571,75.2616,4.8223
2016/8/18 13:20,19.3723,3.1494,27.5929,19.068,853.5494,69.9299,242.3494,0,1035.2955,74.8326,4.8141
2016/8/18 13:25,19.252,3.0597,27.5769,19.1151,848.8308,69.4664,258.5857,0,1029.3394,73.8247,4.7686
2016/8/18 13:30,19.066,2.7679,27.5359,19.242,840.7596,67.4732,246.0331,0,1023.3397,73.0161,4.7237
2016/8/18 13:35,18.979,3.8592,27.9908,18.789,832.6167,66.9175,254.5864,0,1016.5632,74.2365,4.7036
2016/8/18 13:40,19.0903,2.9736,28.1296,18.6993,829.1834,70.0941,261.4128,0,1010.0137,74.922,4.7291
2016/8/18 13:45,18.9223,3.4986,28.2322,18.2996,822.0872,70.2391,291.7357,0,999.2695,72.2381,4.6855
2016/8/18 13:50,18.7703,3.6313,27.9714,18.4722,820.7493,72.2836,280.0325,0,991.1161,73.157,4.6478
2016/8/18 13:55,18.7193,2.9129,28.0762,18.6628,814.6018,71.6296,284.6504,0,985.571,76.9732,4.6318
2016/8/18 14:00,18.5037,2.7547,28.5653,17.983,804.1065,68.1521,234.8834,0,974.986,76.8639,4.5761
2016/8/18 14:05,18.2923,2.7713,28.4261,17.9003,793.3337,67.2457,216.3295,0,967.1948,82.3474,4.5237
2016/8/18 14:10,18.1777,2.9522,29.0098,17.2562,784.9109,66.6219,194.0384,0,955.6877,83.8082,4.4974
2016/8/18 14:15,17.9793,3.6172,28.6502,17.4442,779.5043,71.4404,259.9754,0,937.3716,84.0686,4.4463
2016/8/18 14:20,17.9033,4.9345,28.1902,17.9376,772.1485,75.6702,252.7207,0,927.0278,87.896,4.4244
2016/8/18 14:25,17.766,3.2968,27.7332,18.4783,758.3675,71.6046,224.7431,0,913.5784,85.3033,4.386
2016/8/18 14:30,17.5947,4.8326,28.1511,17.9235,746.6364,69.6321,270.4449,0,901.7433,84.0021,4.3429
2016/8/18 14:35,17.4453,5.0495,27.9182,18.1473,739.1763,73.395,261.7288,0,889.2442,83.1531,4.3092
2016/8/18 14:40,17.2347,4.1169,27.6884,18.1493,722.3243,69.3391,267.8051,0,875.4281,81.6857,4.2491
2016/8/18 14:45,17.0343,4.3758,27.5499,18.3865,709.8629,67.8658,266.7455,0,862.4109,80.7389,4.2008
2016/8/18 14:50,16.732,4.0053,28.2971,17.633,690.3216,61.7398,251.665,0,845.2922,77.7221,4.1228
2016/8/18 14:55,16.3347,2.9497,28.7093,17.2365,672.5599,56.0514,274.0435,0,828.2065,74.3423,4.0227
2016/8/18 15:00,16.1113,4.9021,28.4684,17.2764,665.1617,61.2117,285.1151,0,813.3071,73.0588,3.9641
2016/8/18 15:05,16.0133,3.8747,28.5541,17.4463,649.4042,58.893,279.971,0,800.2365,74.018,3.9432
2016/8/18 15:10,15.648,3.8794,28.207,17.5838,633.2874,57.4455,255.8303,0,783.0182,72.0339,3.8513
2016/8/18 15:15,15.2717,3.7666,28.056,17.8932,617.7106,55.2464,261.0269,0,766.2482,69.5373,3.756
2016/8/18 15:20,14.9627,4.0677,28.3272,17.3853,602.2222,54.4068,212.9503,0,747.6974,67.7758,3.6817
2016/8/18 15:25,14.5867,4.2965,28.2616,17.6322,588.2827,55.8168,275.3011,0,724.7559,65.1203,3.5878
2016/8/18 15:30,14.376,3.4782,28.2642,17.8411,572.8173,55.208,294.9659,0,707.165,65.265,3.5309
2016/8/18 15:35,13.9927,2.3149,28.4067,17.4896,552.7285,50.9803,180.8795,0,686.7889,62.7332,3.4359
2016/8/18 15:40,13.698,3.2317,28.4045,17.5884,534.9473,49.1801,209.7984,0,670.684,64.0942,3.3647
2016/8/18 15:45,13.5053,4.5344,28.7584,17.2599,522.3577,52.0822,116.9894,0,655.8268,66.6635,3.3163
2016/8/18 15:50,13.1527,3.3978,28.8024,17.1668,505.9019,50.8907,251.9452,0,636.087,64.1825,3.2296
2016/8/18 15:55,12.727,3.7778,28.3608,17.5407,489.5492,52.4062,271.9528,0,615.3575,62.1356,3.1254
2016/8/18 16:00,12.3017,2.8272,28.2785,17.5478,471.3138,52.0907,273.0401,0,592.9473,59.9524,3.0231
2016/8/18 16:05,11.8897,3.1733,28.369,17.4867,454.2328,49.5345,267.0693,0,571.4002,57.9833,2.919
2016/8/18 16:10,11.4297,3.1958,28.6531,17.1826,434.7512,47.186,273.8278,0,549.8611,56.6659,2.8057
2016/8/18 16:15,11.082,3.7933,28.3043,17.5646,423.5215,50.5465,278.5072,0,529.8907,54.9203,2.7231
2016/8/18 16:20,10.7063,3.6277,28.2582,17.6427,406.2823,49.5726,288.1868,0,510.7869,55.782,2.627
2016/8/18 16:25,10.162,2.9577,28.215,17.6455,385.4573,46.7397,278.1764,0,488.1188,55.017,2.4933
2016/8/18 16:30,9.7967,3.0914,28.1449,17.6374,370.3188,46.895,275.1483,0,469.3582,53.5896,2.3999
2016/8/18 16:35,9.287,2.2205,28.2437,17.5367,349.0348,45.0776,255.8381,0,447.5626,52.8238,2.2732
2016/8/18 16:40,8.8863,3.6238,28.3084,17.5062,332.2,46.2627,286.5565,0,428.3533,54.6437,2.1748
2016/8/18 16:45,8.456,3.262,28.1246,17.8799,314.7461,46.8405,260.8459,0,407.0628,52.9933,2.0677
2016/8/18 16:50,7.9653,4.0816,27.9587,18.1499,295.7149,46.6316,203.3107,0,385.441,51.579,1.9448
2016/8/18 16:55,7.4773,2.3605,27.9333,18.2253,274.2617,44.6001,248.251,0,364.8882,50.1835,1.8242
2016/8/18 17:00,7.0573,1.869,27.9025,18.4871,253.9392,42.5639,257.5286,0,346.5137,48.6918,1.7184
2016/8/18 17:05,6.5187,2.6941,27.6311,18.9297,233.9778,43.2834,258.507,0,327.4193,47.8047,1.5852
2016/8/18 17:10,5.9907,3.0362,27.3733,19.2078,213.6797,43.1065,292.2916,0,306.9381,47.4265,1.4536
2016/8/18 17:15,5.49,2.769,27.2039,19.13,194.4518,43.1215,284.0125,0,283.293,44.8496,1.3287
2016/8/18 17:20,4.9717,3.0947,27.1706,19.2448,157.4149,41.4268,276.2958,0,259.7448,42.2006,1.1995
2016/8/18 17:25,2.7,3.0734,27.1039,19.3846,62.2857,43.4529,283.1419,0,169.1506,42.2589,0.5705
2016/8/18 17:30,2.8033,3.2028,26.795,19.715,41.9507,39.1072,276.6931,0,150.7413,39.3808,0.621
2016/8/18 17:35,2.191,3.2996,26.6016,19.9936,35.627,33.0021,290.8951,0,116.2712,37.3866,0.4204
2016/8/18 17:40,2.8603,2.7609,26.4187,20.3238,32.0636,30.7513,243.1299,0,134.085,33.7629,0.6487
2016/8/18 17:45,2.507,2.6017,26.281,20.5241,28.795,28.1575,208.9233,0,134.6931,32.7689,0.5594
2016/8/18 17:50,1.864,2.0734,26.173,20.7221,26.4102,25.3934,249.1752,0,100.1645,31.9756,0.318
2016/8/18 17:55,1.6113,1.8838,25.9305,21.0885,23.9595,22.492,276.3527,0,90.4324,29.3345,0.2005
2016/8/18 18:00,1.4907,1.5182,25.6675,21.4399,22.666,20.5333,233.7791,0,78.9106,26.2824,0.1346
2016/8/18 18:05,1.3303,1.6994,25.2596,22.0452,19.2079,17.7811,239.3498,0,57.5475,24.2318,0.0727
2016/8/18 18:10,1.195,2.098,25.1719,22.1177,15.0528,14.2611,247.7043,0,34.8477,21.8048,0.0375
2016/8/18 18:15,1.0787,1.5108,25.0639,22.2745,11.6395,11.2479,246.4133,0,22.7924,17.7723,0.0161
2016/8/18 18:20,1.0087,1.6488,24.942,22.2999,8.3452,7.9501,248.9401,0,15.6128,13.5142,0.0013
2016/8/18 18:25,0.8457,1.6375,24.8585,22.4357,6.1443,5.6796,276.8978,0,10.0794,9.5103,-0.0021
2016/8/18 18:30,0.3,1.3737,24.6311,22.8416,4.4625,4.0765,293.2395,0,6.9995,6.9096,0
2016/8/18 18:35,0.3,1.621,24.4161,23.1753,3.0194,2.6649,271.0872,0,4.856,4.9831,0
2016/8/18 18:40,0.3,1.6057,24.5428,22.9906,1.9429,1.6221,285.4593,0,3.8575,3.9216,0
2016/8/18 18:45,0.3,1.8726,24.1744,23.5353,2.4803,2.1382,217.5614,0,3.1322,3.2512,0
2016/8/18 18:50,0.3,2.4294,24.1972,23.5351,1.6198,1.3623,268.8842,0,2.5932,2.7379,0
2016/8/18 18:55,0.3,1.9104,24.3469,23.3231,1.4976,1.3055,261.7726,0,2.5326,2.7054,0
2016/8/18 19:00,0.3,1.9165,24.3459,23.2019,1.2362,1.0001,266.7371,0,2.47,2.5749,0
2016/8/18 19:05,0.3,1.6291,23.8976,23.9013,2.2953,2.0477,258.7983,0,2.6498,2.8131,0
2016/8/18 19:10,0.3,1.8813,23.7604,24.0945,1.509,1.2198,250.8596,0,2.7798,3.0564,0
2016/8/18 19:15,0.3,1.79,23.5725,24.3617,2.1164,1.703,242.9208,0,2.3558,2.5566,0
2016/8/18 19:20,0.3,1.1871,23.3248,24.8076,2.2388,1.9636,261.9959,0,2.294,2.4583,0
2016/8/18 19:25,0.3,1.6361,22.9676,25.5578,2.8948,2.6662,281.541,0,2.2397,2.4521,0
2016/8/18 19:30,0.3,1.8028,22.9602,25.5477,1.559,1.3089,299.402,0,2.212,2.4356,0
2016/8/18 19:35,0.3,1.7873,22.9217,25.5795,1.5841,1.1953,295.7747,0,2.4063,2.7797,0
2016/8/18 19:40,0.3,1.3777,22.5858,26.0759,2.511,2.2674,281.5953,0,2.8842,2.9862,0
2016/8/18 19:45,0.3,1.495,22.0946,26.9566,2.5265,2.1797,291.6013,0,2.8202,2.9022,0
2016/8/18 19:50,0.3,1.7215,21.6312,27.7477,2.5528,2.2472,299.4041,0,2.8944,2.9163,0
2016/8/18 19:55,0.3,2.1033,21.4717,28.2017,2.2904,2.0129,303.8934,0,2.6757,2.8201,0
2016/8/18 20:00,0.3,2.0378,21.3963,28.3365,2.1928,1.8661,307.8542,0,2.4508,2.6303,0
2016/8/18 20:05,0.3,2.3685,20.7777,29.0966,3.2418,2.807,245.2586,0,2.5541,2.7027,0
2016/8/18 20:10,0.3,2.4199,20.0966,30.8186,3.1983,2.6463,298.5052,0,2.4374,2.3643,0
2016/8/18 20:15,0.3,2.6495,20.1486,30.9619,1.8802,1.5129,305.2634,0,2.6955,2.7368,0
2016/8/18 20:20,0.3,2.337,20.4797,30.1758,1.2957,0.9387,293.3538,0,2.4197,2.535,0
2016/8/18 20:25,0.3,2.3121,20.3163,30.0948,2.5251,2.0861,295.5686,0,2.4776,2.6517,0
2016/8/18 20:30,0.3,2.4774,19.7557,31.2701,1.6038,1.2523,296.9641,0,2.1474,2.3714,0
2016/8/18 20:35,0.3,2.4561,20.2841,30.2126,1.0441,0.7359,279.8943,0,1.9888,2.1813,0
2016/8/18 20:40,0.3,1.9162,20.2338,29.9399,0.9057,0.6236,273.0282,0,1.5415,1.7478,0
2016/8/18 20:45,0.3,1.2155,20.5474,29.2938,1.1211,0.818,270.5984,0,1.3881,1.6294,0
2016/8/18 20:50,0.3,1.1851,20.1429,29.8528,1.7238,1.3933,275.6434,0,1.1442,1.3897,0
2016/8/18 20:55,0.3,1.052,19.5144,31.0404,3.1344,2.7837,260.2852,0,1.3846,1.564,0
2016/8/18 21:00,0.3,1.2638,19.178,31.4715,2.4953,2.1031,287.5601,0,1.6884,1.7929,0
2016/8/18 21:05,0.3,1.0769,18.7296,32.1927,2.9145,2.5996,224.7716,0,1.9054,2.0318,0
2016/8/18 21:10,0.3,1.111,18.2885,33.1856,3.6241,3.189,211.5018,0,1.9238,1.9715,0
2016/8/18 21:15,0.3,1.158,18.1375,33.3503,3.5552,3.0648,218.3524,0,2.0463,2.1485,0
2016/8/18 21:20,0.3,1.5333,17.8156,33.7703,3.6618,3.2054,234.3087,0,1.7339,1.8984,0
2016/8/18 21:25,0.3,1.5331,17.7706,33.8054,2.4943,2.0341,251.9346,0,1.7653,2.0201,0
2016/8/18 21:30,0.3,1.4294,18.2885,32.7006,1.0468,0.7162,240.0914,0,1.433,1.5946,0
2016/8/18 21:35,0.3,1.239,18.1485,32.9026,1.7138,1.3614,253.111,0,1.542,1.7475,0
2016/8/18 21:40,0.3,1.1667,18.1771,32.7645,1.1283,0.6781,277.3657,0,2.0076,2.0956,0
2016/8/18 21:45,0.3,1.2993,17.9885,33.1406,1.1647,0.7583,301.035,0,2.4135,2.5675,0
2016/8/18 21:50,0.3,1.2116,17.7581,33.4254,1.5171,1.1209,296.5122,0,2.4075,2.5394,0
2016/8/18 21:55,0.3,1.162,17.6139,33.6387,1.7779,1.3808,270.4356,0,2.2799,2.2957,0
2016/8/18 22:00,0.3,1.0175,17.3123,34.189,2.0961,1.6712,275.8981,0,2.1796,2.457,0
2016/8/18 22:05,0.3,0.9856,17,35.0982,2.9891,2.5628,254.7426,0,2.3257,2.4196,0
2016/8/18 22:10,0.3,1.2308,16.4266,37.0978,3.4754,3.0827,254.522,0,2.3735,2.3755,0
2016/8/18 22:15,0.3,1.0095,16.0389,38.0371,3.2913,2.723,279.9928,0,2.3656,2.4562,0
2016/8/18 22:20,0.3,0.9006,15.9669,38.3833,2.3972,1.9787,283.5514,0,2.4978,2.5507,0
2016/8/18 22:25,0.3,0.8839,15.859,38.5327,2.4281,1.9883,286.6405,0,2.6061,2.5845,0
2016/8/18 22:30,0.3,1.1536,16.2069,37.9463,0.9621,0.532,295.911,0,2.4237,2.2819,0
2016/8/18 22:35,0.3,1.1674,16.5271,37.2687,0.7268,0.44,293.0176,0,2.2663,2.1633,0
2016/8/18 22:40,0.3,1.3174,16.7668,36.8776,0.5362,0.4379,307.9132,0,2.2657,2.1005,0
2016/8/18 22:45,0.3,1.0251,16.7726,36.8625,1.0904,0.783,282.0659,0,1.9805,1.952,0
2016/8/18 22:50,0.3,1.0462,16.1659,37.9016,2.8906,2.3721,287.6631,0,1.8552,1.9139,0
2016/8/18 22:55,0.3,0.9554,15.4351,39.8786,3.1421,2.6319,270.4804,0,2.1362,2.1001,0
2016/8/18 23:00,0.3,0.8982,14.8611,41.734,3.739,3.2174,222.317,0,1.8419,1.9371,0
2016/8/18 23:05,0.3,1.1415,14.7542,42.3153,2.6692,2.2151,244.4163,0,1.7264,1.7962,0
2016/8/18 23:10,0.3,1.0514,14.8464,41.8361,2.6254,2.0745,233.3949,0,1.7077,1.744,0
2016/8/18 23:15,0.3,1.3188,14.9497,41.5074,2.3497,1.7962,249.9213,0,1.626,1.7411,0
2016/8/18 23:20,0.3,1.2252,15.3048,40.0929,1.0186,0.6888,269.3866,0,2.1809,2.0244,0
2016/8/18 23:25,0.3,1.1968,15.1365,40.1931,1.4,0.942,263.9313,0,2.0648,1.9444,0
2016/8/18 23:30,0.3,1.04,14.9163,40.6744,1.6995,1.197,265.1802,0,1.8727,1.8468,0
2016/8/18 23:35,0.3,1.0486,14.5249,41.859,2.5344,2.0647,262.8301,0,1.7726,1.8119,0
2016/8/18 23:40,0.3,1.0969,14.3942,41.8251,2.0167,1.5197,253.5162,0,1.696,1.7983,0
2016/8/18 23:45,0.3,1.4162,14.2407,41.9984,2.2597,1.694,243.183,0,1.3612,1.5315,0
2016/8/18 23:50,0.3,1.0911,14.3507,41.2949,1.2227,0.7719,265.2034,0,1.6677,1.6314,0
2016/8/18 23:55,0.3,1.2376,14.7027,39.9793,0.8599,0.5737,297.0488,0,1.8531,1.8776,0
2016/8/19 0:00,0.3,1.2194,14.7096,39.593,1.2742,0.8183,293.0923,0,1.9239,2.0191,0
2016/8/19 0:05,0.3,1.2977,14.4426,40.4149,1.4634,1.0023,302.8223,0,2.0887,2.1762,0
2016/8/19 0:10,0.3,1.1951,14.3101,40.6059,1.4756,1.0316,311.1002,0,1.6419,1.723,0
2016/8/19 0:15,0.3,1.1251,14.5956,39.8264,1.0661,0.7038,303.8964,0,1.2725,1.3759,0
2016/8/19 0:20,0.3,1.092,14.6243,40.7903,1.6327,1.2017,296.6927,0,1.3207,1.3929,0
2016/8/19 0:25,0.3,1.202,14.735,41.465,1.2976,0.8309,292.5383,0,1.5295,1.4968,0
2016/8/19 0:30,0.3,0.9888,14.8326,41.5935,1.4754,0.9644,247.9893,0,1.404,1.4629,0
2016/8/19 0:35,0.3,0.8159,14.6318,41.7142,1.9944,1.5126,241.0008,0,1.3797,1.2017,0
2016/8/19 0:40,0.3,1.1921,14.5691,41.7692,1.2886,0.7948,276.1533,0,1.4973,1.467,0
2016/8/19 0:45,0.3,0.9275,14.6244,41.1851,1.1253,0.7121,278.1751,0,1.5114,1.5273,0
2016/8/19 0:50,0.3,0.8584,14.4898,40.6348,1.9458,1.4202,289.5308,0,1.4033,1.5307,0
2016/8/19 0:55,0.3,1.1397,14.2868,41.6099,2.2307,1.7942,272.468,0,1.7209,1.7974,0
2016/8/19 1:00,0.3,1.8977,13.946,41.802,2.0631,1.5961,224.7617,0,1.4565,1.4988,0
2016/8/19 1:05,0.3,1.7512,14.0108,40.6522,1.4701,0.9429,256.3903,0,1.1816,1.3261,0
2016/8/19 1:10,0.3,1.3966,14.2245,40.0807,1.5533,1.1425,211.9729,0,1.5052,1.5865,0
2016/8/19 1:15,0.3,1.4403,13.9807,40.6996,1.993,1.5338,243.652,0,1.6391,1.6773,0
2016/8/19 1:20,0.3,1.6216,13.6454,41.3965,2.0193,1.5954,212.3375,0,1.5031,1.59,0
2016/8/19 1:25,0.3,1.8078,13.7295,40.6958,1.3401,0.9931,270.0506,0,1.3875,1.4658,0
2016/8/19 1:30,0.3,1.7182,14.0813,40.0802,0.9311,0.5718,198.4651,0,1.5982,1.5759,0
2016/8/19 1:35,0.3,1.7624,14.0938,39.5423,0.9658,0.6848,266.6112,0,1.1809,1.3214,0
2016/8/19 1:40,0.3,1.389,14.2394,39.2666,0.9017,0.496,96.9,0,1.2301,1.3577,0
2016/8/19 1:45,0.3,1.0666,14.2472,39.225,1.1608,0.7568,171.5193,0,1.3723,1.2429,0
2016/8/19 1:50,0.3,0.7818,13.8247,40.3696,1.6994,1.2654,134.3213,0,1.0727,1.091,0
2016/8/19 1:55,0.3,0.879,14.0712,39.5888,1.3396,0.8985,136.2421,0,1.1139,1.2473,0
2016/8/19 2:00,0.3,0.6943,14.0645,39.5704,1.6587,1.1051,216.0809,0,1.4322,1.5381,0
2016/8/19 2:05,0.3,0.7463,14.0161,40.0551,1.6031,1.2324,143.5216,0,1.6001,1.5872,0
2016/8/19 2:10,0.3,0.8237,13.8333,40.247,1.9887,1.4913,225.7345,0,1.7498,1.6953,0
2016/8/19 2:15,0.3,0.7841,13.9858,39.8282,1.0088,0.5637,285.3348,0,1.6682,1.639,0
2016/8/19 2:20,0.3,0.5819,13.7425,40.3297,1.6437,1.2348,218.3714,0,1.6391,1.4962,0
2016/8/19 2:25,0.3,0.9484,13.7958,39.6413,1.0328,0.5967,303.7859,0,1.7729,1.8345,0
2016/8/19 2:30,0.3,0.8519,14.1841,38.2918,0.8336,0.5374,256.6639,0,1.4676,1.5629,0
2016/8/19 2:35,0.3,1.081,13.9581,39.001,1.7172,1.2184,232.0714,0,1.1507,1.2908,0
2016/8/19 2:40,0.3,1.4154,14.3082,37.449,0.8028,0.6773,281.0409,0,0.9468,1.1497,0
2016/8/19 2:45,0.3,1.1209,14.326,37.9217,1.1677,0.8296,245.9704,0,1.2699,1.4114,0
2016/8/19 2:50,0.3,1.1069,13.8579,38.6796,1.4598,0.9802,261.8225,0,1.2577,1.3033,0
2016/8/19 2:55,0.3,0.6846,13.9137,38.3673,1.348,0.9058,253.7381,0,1.2186,1.333,0
2016/8/19 3:00,0.3,0.8534,13.8308,38.5539,2.0384,1.5894,254.1681,0,1.1162,1.5443,0
2016/8/19 3:05,0.3,1.0019,13.7632,38.9741,1.8143,1.3983,235.5,0,1.1178,1.2628,0
2016/8/19 3:10,0.3,1.0153,13.6568,39.1484,1.3907,0.9777,237.9154,0,1.3013,1.4318,0
2016/8/19 3:15,0.3,1.1444,13.7144,38.8671,1.2019,0.7015,265.2108,0,1.3487,1.4617,0
2016/8/19 3:20,0.3,1.4411,14.0169,37.7693,0.5543,0.4194,291.3613,0,0.9979,1.226,0
2016/8/19 3:25,0.3,1.4218,14.4639,36.6736,0.3571,0.4186,278.535,0,0.671,1.0954,0
2016/8/19 3:30,0.3,2.6328,14.4039,36.8433,0.6318,0.4581,180.0972,0,0.8796,1.1695,0
2016/8/19 3:35,0.3,2.9867,15.5728,33.2688,0.3214,0.4224,214.8577,0,0.489,1.0357,0
2016/8/19 3:40,0.3,2.4078,16.3925,31.7155,0.336,0.4288,204.799,0,0.4358,0.9553,0
2016/8/19 3:45,0.3,2.3593,16.3083,32.3679,0.5387,0.4414,234.4028,0,0.6013,1.055,0
2016/8/19 3:50,0.3,2.3067,16.3904,32.727,0.5933,0.4379,229.6783,0,0.8851,1.1689,0
2016/8/19 3:55,0.3,1.5603,16.2178,33.8653,1.5131,1.1531,230.7195,0,1.0959,1.3114,0
2016/8/19 4:00,0.3,1.564,16.2785,34.2867,1.3429,0.8874,224.3538,0,1.3447,1.4723,0
2016/8/19 4:05,0.3,1.5015,16.1987,34.601,2.0744,1.5644,248.9038,0,1.5559,1.6122,0
2016/8/19 4:10,0.3,1.4882,16.0995,34.861,1.9164,1.4869,250.9429,0,1.7059,1.7471,0
2016/8/19 4:15,0.3,1.5317,15.7216,36.3937,2.2788,1.7846,255.5142,0,1.6135,1.7964,0
2016/8/19 4:20,0.3,1.3731,15.4083,37.4741,2.691,2.251,240.3306,0,1.8374,1.814,0
2016/8/19 4:25,0.3,1.7542,14.8802,39.2615,2.8523,2.3787,236.0919,0,1.8572,1.833,0
2016/8/19 4:30,0.3,2.2456,14.7903,39.9068,2.0587,1.6853,234.5268,0,1.91,1.8623,0
2016/8/19 4:35,0.3,2.2088,14.8884,39.834,1.3054,0.832,231.1317,0,1.7977,1.8181,0
2016/8/19 4:40,0.3,2.1322,15.0765,39.6367,1.0179,0.5608,223.9499,0,1.5397,1.6253,0
