date,Current_Phase_Average,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted,power
2013/5/10 12:35,24.0333,30.4592,26.0152,936.6304,234.2778,110.6762,0,11.2387,5.2278,5.8885
2013/5/10 12:40,23.1753,30.0296,26.244,902.3278,241.705,92.4902,0,11.2387,5.2278,5.6739
2013/5/10 12:45,21.9873,29.4927,26.9997,849.442,251.7141,88.9894,0,11.2387,5.2278,5.3787
2013/5/10 12:50,11.2093,30.1006,25.8926,488.7164,251.3844,193.9029,0,11.2387,5.2278,2.7237
2013/5/10 12:55,15.7267,29.6289,26.286,612.482,251.0546,59.2966,0,11.2387,5.2278,3.8391
2013/5/10 13:00,8.514,29.5278,26.4488,373.9018,250.7249,62.8233,0,11.2387,5.2278,2.0579
2013/5/10 13:05,6.5427,28.9405,27.0623,297.0074,250.3952,80.5958,0,11.2387,5.2278,1.5748
2013/5/10 13:10,11.9767,28.5712,27.7693,422.8281,253.2123,69.4118,0,11.2387,5.2278,2.9073
2013/5/10 13:15,21.4467,29.2981,26.7736,774.6038,246.8893,171.282,0,11.2387,5.2278,5.2541
2013/5/10 13:20,13.9753,29.5138,26.128,520.6658,230.322,127.4313,0,11.2387,5.2278,3.4037
2013/5/10 13:25,21.8507,30.0981,25.6221,813.4059,209.2038,149.8325,0,11.2387,5.2278,5.3485
2013/5/10 13:30,23.936,30.4149,24.9347,882.0334,227.9198,114.4508,0,11.2387,5.2278,5.8597
2013/5/10 13:35,21.3633,30.2015,25.285,835.0569,254.3788,220.5199,0,11.2387,5.2278,5.2303
2013/5/10 13:40,18.0453,30.1673,25.0615,676.2766,259.0487,100.6243,0,11.2387,5.2278,4.4085
2013/5/10 13:45,15.2933,29.3337,26.2921,537.6463,251.9298,56.2089,0,11.2387,5.2278,3.7301
2013/5/10 13:50,19.3927,29.9911,25.6594,712.1484,213.2263,204.5506,0,11.2387,5.2278,4.7443
2013/5/10 13:55,18.6167,30.1337,25.4117,678.6168,206.1093,191.7586,0,11.2387,5.2278,4.5499
2013/5/10 14:00,16.9907,29.7032,26.3025,610.655,210.4676,163.5253,0,11.2387,5.2278,4.1454
2013/5/10 14:05,10.5253,29.9572,25.8681,406.5349,230.4226,102.5699,0,11.2387,5.2278,2.5553
2013/5/10 14:10,9.5427,29.4324,26.3778,381.204,244.2014,92.9471,0,11.2387,5.2278,2.3146
2013/5/10 14:15,14.4793,29.2799,26.7529,518.7129,257.9802,87.2502,0,11.2387,5.2278,3.5274
2013/5/10 14:20,11.1233,29.3408,26.6104,425.0395,229.9509,76.5969,0,11.2387,5.2278,2.7041
2013/5/10 14:25,8.2053,29.4599,26.483,322.2282,225.665,123.0558,0,11.2387,5.2278,1.9844
2013/5/10 14:30,6.0893,29.359,26.591,249.6797,216.3536,142.4024,0,11.2387,5.2278,1.4655
2013/5/10 14:35,8.6447,29.1254,26.9682,330.2241,262.2691,104.0635,0,11.2387,5.2278,2.0941
2013/5/10 14:40,11.1213,29.443,26.2699,415.7851,261.2924,92.9648,0,11.2387,5.2278,2.7073
2013/5/10 14:45,20.2593,30.0661,25.2732,706.9373,260.3158,70.5729,0,11.2387,5.2278,4.9652
2013/5/10 14:50,18.548,30.534,24.4069,650.098,259.3391,68.7578,0,11.2387,5.2278,4.5363
2013/5/10 14:55,8.85,30.3916,24.5574,381.0403,258.3624,74.2733,0,11.2387,5.2278,2.1458
2013/5/10 15:00,8.3927,29.9584,25.2784,345.5132,257.3858,47.9164,0,11.2387,5.2278,2.0323
2013/5/10 15:05,5.7247,29.5334,26.1697,244.6775,223.7505,73.4105,0,11.2387,5.2278,1.3757
2013/5/10 15:10,13.146,29.7765,26.2617,458.8602,183.8767,56.8716,0,11.2387,5.2278,3.2067
2013/5/10 15:15,3.4793,29.6752,25.8464,156.9482,143.1723,88.1461,0,11.2387,5.2278,0.8163
2013/5/10 15:20,9.9907,29.1926,26.794,329.5341,131.6402,98.9435,0,11.2387,5.2278,2.4247
2013/5/10 15:25,7.0027,29.4426,26.1405,254.4194,127.797,86.3489,0,11.2387,5.2278,1.684
2013/5/10 15:30,3.3353,28.9636,26.8908,145.0812,131.2674,106.8018,0,11.2387,5.2278,0.7791
2013/5/10 15:35,3.8887,28.8882,27.1351,163.2278,150.2647,148.6735,0,11.2387,5.2278,0.9191
2013/5/10 15:40,15.9093,29.294,26.8161,507.9131,143.6569,116.1031,0,11.2387,5.2278,3.8851
2013/5/10 15:45,13.9033,29.7357,26.0653,441.3948,115.0629,86.1649,0,11.2387,5.2278,3.3913
2013/5/10 15:50,13.157,29.8943,25.6982,433.4531,83.2748,89.8473,0,11.2387,5.2278,3.2061
2013/5/10 15:55,6.1363,29.3205,26.4879,215.3933,81.8045,69.2293,0,11.2387,5.2278,1.4744
2013/5/10 16:00,5.0557,29.0622,27.0837,186.7389,80.7304,53.2081,0,11.2387,5.2278,1.2065
2013/5/10 16:05,6.5183,29.1418,26.8878,197.9771,76.2884,71.8125,0,11.2387,5.2278,1.5685
2013/5/10 16:10,2.9037,29.0178,26.783,114.9106,95.6973,167.5427,0,11.2387,5.2278,0.6665
2013/5/10 16:15,4.1907,28.9006,26.9744,148.2291,97.6299,191.2868,0,11.2387,5.2278,0.9861
2013/5/10 16:20,11.3567,29.309,26.4761,348.5781,74.1982,162.2956,0,11.2387,5.2278,2.7587
2013/5/10 16:25,10.789,29.7569,25.706,338.5915,87.1578,145.3481,0,11.2387,5.2278,2.6196
2013/5/10 16:30,10.555,29.6418,25.7455,335.0131,97.1776,80.342,0,11.2387,5.2278,2.5604
2013/5/10 16:35,10.127,29.7812,25.5887,326.1913,109.1116,242.7959,0,11.2387,5.2278,2.4566
2013/5/10 16:40,9.6683,29.928,25.5439,317.9388,108.7598,237.8446,0,11.2387,5.2278,2.3447
2013/5/10 16:45,9.0483,30.1923,24.9628,304.9826,111.9976,124.8854,0,11.2387,5.2278,2.1939
2013/5/10 16:50,6.6187,30.0461,25.2845,236.3546,112.4852,85.5649,0,11.2387,5.2278,1.5919
2013/5/10 16:55,2.862,29.7018,26.0581,131.9872,95.3033,68.1495,0,11.2387,5.2278,0.645
2013/5/10 17:00,2.982,29.1602,26.8285,114.4861,77.0173,74.2712,0,11.2387,5.2278,0.6627
2013/5/10 17:05,5.0253,28.9818,27.263,157.9259,62.1764,68.0715,0,11.2387,5.2278,1.1992
2013/5/10 17:10,5.015,29.0457,27.1764,151.5998,52.7813,87.3662,0,11.2387,5.2278,1.202
2013/5/10 17:15,4.3053,28.9118,27.3669,95.3637,48.0859,93.2309,0,11.2387,5.2278,1.0241
2013/5/10 17:20,3.7173,28.8043,27.5618,59.6218,40.9328,103.6426,0,11.2387,5.2278,0.8755
2013/5/10 17:25,2.9797,28.7081,27.5696,37.2485,33.3889,94.6957,0,11.2387,5.2278,0.6858
2013/5/10 17:30,2.6687,28.563,27.8297,31.3424,28.9372,80.1024,0,11.2387,5.2278,0.6026
2013/5/10 17:35,1.8383,28.4055,28.2442,28.3293,26.6914,72.986,0,11.2387,5.2278,0.3479
2013/5/10 17:40,1.3,28.1452,28.7071,26.949,24.8307,105.4658,0,11.2387,5.2278,0.1341
2013/5/10 17:45,1.1993,27.8985,29.0873,23.1817,21.6053,85.7155,0,11.2387,5.2278,0.0953
2013/5/10 17:50,1.1543,27.6758,29.3793,20.9835,19.2665,106.4059,0,11.2387,5.2278,0.0805
2013/5/10 17:55,0.9867,27.4048,29.9032,16.1132,14.4257,108.8084,0,11.2387,5.2278,0.0438
2013/5/10 18:00,0.3,27.1956,30.3797,10.5701,9.0717,136.4911,0,11.2387,5.2278,0
2013/5/10 18:05,0.3,26.8807,31.0094,7.4418,5.8788,125.8158,0,11.2387,5.2278,0
2013/5/10 18:10,0.3,26.6711,31.245,5.6579,3.9968,126.6847,0,11.2387,5.2278,0
2013/5/10 18:15,0.3,26.4933,31.5962,4.2689,2.8528,129.7284,0,11.2387,5.2278,0
2013/5/10 18:20,0.3,26.4119,31.69,3.2731,1.8822,126.135,0,11.2387,5.2278,0
2013/5/10 18:25,0.3,26.3487,31.6842,3.1629,1.7599,131.6581,0,11.2387,5.2278,0
2013/5/10 18:30,0.3,26.3755,31.6505,3.0631,1.699,128.0986,0,11.2387,5.2278,0
2013/5/10 18:35,0.3,26.2335,31.76,3.0018,1.6263,107.5728,0,11.2387,5.2278,0
2013/5/10 18:40,0.3,26.1458,31.8837,2.8627,1.3528,104.4811,0,11.2387,5.2278,0
2013/5/10 18:45,0.3,26.0726,31.8749,2.7956,1.3138,84.6018,0,11.2387,5.2278,0
2013/5/10 18:50,0.3,25.7275,32.5816,3.0939,1.5833,71.8698,0,11.2387,5.2278,0
2013/5/10 18:55,0.3,25.4309,33.0393,3.1966,1.8278,76.4547,0,11.2387,5.2278,0
2013/5/10 19:00,0.3,25.2742,33.5656,3.1035,1.504,65.6749,0,11.2387,5.2278,0
2013/5/10 19:05,0.3,25.0698,34.0795,3.2675,1.7479,64.1531,0,11.2387,5.2278,0
2013/5/10 19:10,0.3,25.044,34.0735,2.8664,1.5137,69.8764,0,11.2387,5.2278,0
2013/5/10 19:15,0.3,25.2012,33.6397,2.1429,0.7749,71.3975,0,11.2387,5.2278,0
2013/5/10 19:20,0.3,25.1396,33.7698,2.3995,0.8997,57.0084,0,11.2387,5.2278,0
2013/5/10 19:25,0.3,24.8733,34.1846,3.1922,1.6995,45.7009,0,11.2387,5.2278,0
2013/5/10 19:30,0.3,24.5626,34.7548,2.9433,1.5572,37.9753,0,11.2387,5.2278,0
2013/5/10 19:35,0.3,24.3611,35.189,2.8396,1.3468,50.9503,0,11.2387,5.2278,0
2013/5/10 19:40,0.3,24.2117,35.9091,2.5015,1.1437,94.2128,0,11.2387,5.2278,0
2013/5/10 19:45,0.3,24.1394,35.9175,2.1351,0.633,156.8634,0,11.2387,5.2278,0
2013/5/10 19:50,0.3,24.1629,36.3888,1.9213,0.5202,139.2487,0,11.2387,5.2278,0
2013/5/10 19:55,0.3,24.6657,34.9283,1.5918,0.5227,112.6707,0,11.2387,5.2278,0
2013/5/10 20:00,0.3,24.822,34.5272,1.8314,0.5287,95.6601,0,11.2387,5.2278,0
2013/5/10 20:05,0.3,24.7352,34.6506,1.97,0.5622,94.2278,0,11.2387,5.2278,0
2013/5/10 20:10,0.3,24.8292,34.6268,1.8826,0.528,93.6195,0,11.2387,5.2278,0
2013/5/10 20:15,0.3,24.8993,34.4876,1.8611,0.5652,90.9065,0,11.2387,5.2278,0
2013/5/10 20:20,0.3,24.9187,34.6478,1.8217,0.5278,83.834,0,11.2387,5.2278,0
2013/5/10 20:25,0.3,25.1032,34.5315,1.5676,0.5234,88.1089,0,11.2387,5.2278,0
2013/5/10 20:30,0.3,25.1727,34.3781,1.7199,0.525,79.5079,0,11.2387,5.2278,0
2013/5/10 20:35,0.3,25.0172,34.7102,2.4588,1.0645,77.3425,0,11.2387,5.2278,0
2013/5/10 20:40,0.3,24.8055,35.2455,2.9874,1.4941,74.7747,0,11.2387,5.2278,0
2013/5/10 20:45,0.3,24.5954,36.1202,3.0982,1.6787,78.6489,0,11.2387,5.2278,0
2013/5/10 20:50,0.3,24.4524,36.5831,3.0252,1.5344,85.8916,0,11.2387,5.2278,0
2013/5/10 20:55,0.3,24.5883,36.3498,2.3244,0.8472,83.3109,0,11.2387,5.2278,0
2013/5/10 21:00,0.3,24.9918,35.3111,1.5375,0.5131,81.565,0,11.2387,5.2278,0
2013/5/10 21:05,0.3,25.4385,34.2453,1.2353,0.515,82.266,0,11.2387,5.2278,0
2013/5/10 21:10,0.3,25.5511,34.017,1.3645,0.5216,85.9935,0,11.2387,5.2278,0
2013/5/10 21:15,0.3,25.6554,33.8907,1.3386,0.5287,85.4998,0,11.2387,5.2278,0
2013/5/10 21:20,0.3,25.6788,33.9303,1.3281,0.5366,86.3672,0,11.2387,5.2278,0
2013/5/10 21:25,0.3,25.6698,34.2282,1.4444,0.5396,84.8261,0,11.2387,5.2278,0
2013/5/10 21:30,0.3,25.6894,34.3532,1.5367,0.5447,85.929,0,11.2387,5.2278,0
2013/5/10 21:35,0.3,25.6464,34.4925,1.852,0.5481,90.6723,0,11.2387,5.2278,0
2013/5/10 21:40,0.3,25.5704,34.7219,1.9871,0.6232,87.7436,0,11.2387,5.2278,0
2013/5/10 21:45,0.3,25.5827,34.7944,1.9161,0.5795,89.9028,0,11.2387,5.2278,0
2013/5/10 21:50,0.3,25.49,35.0002,2.2573,0.8273,91.6906,0,11.2387,5.2278,0
2013/5/10 21:55,0.3,25.3428,35.5074,2.8983,1.5191,95.9381,0,11.2387,5.2278,0
2013/5/10 22:00,0.3,25.2516,36.0279,2.764,1.2803,97.7811,0,11.2387,5.2278,0
2013/5/10 22:05,0.3,25.2857,36.1506,1.9941,0.6411,89.0282,0,11.2387,5.2278,0
2013/5/10 22:10,0.3,25.2877,36.2078,1.8142,0.5389,89.086,0,11.2387,5.2278,0
2013/5/10 22:15,0.3,25.238,36.335,2.0042,0.585,94.1205,0,11.2387,5.2278,0
2013/5/10 22:20,0.3,25.1048,36.6535,2.7465,1.2547,94.6714,0,11.2387,5.2278,0
2013/5/10 22:25,0.3,24.9359,36.9884,3.3111,2.0128,91.906,0,11.2387,5.2278,0
2013/5/10 22:30,0.3,24.7817,37.4061,3.3048,1.8279,92.2716,0,11.2387,5.2278,0
2013/5/10 22:35,0.3,24.6608,37.8566,2.9692,1.5422,90.6919,0,11.2387,5.2278,0
2013/5/10 22:40,0.3,24.5743,38.1676,2.7702,1.278,92.6308,0,11.2387,5.2278,0
2013/5/10 22:45,0.3,24.5165,38.4156,2.8463,1.3152,95.8588,0,11.2387,5.2278,0
2013/5/10 22:50,0.3,24.5116,38.5261,2.7357,1.1653,96.1436,0,11.2387,5.2278,0
2013/5/10 22:55,0.3,24.4283,38.7579,2.8072,1.4358,98.076,0,11.2387,5.2278,0
2013/5/10 23:00,0.3,24.3399,39.013,2.9895,1.5116,97.1936,0,11.2387,5.2278,0
2013/5/10 23:05,0.3,24.2184,39.3245,3.0315,1.7036,90.6021,0,11.2387,5.2278,0
2013/5/10 23:10,0.3,24.1173,39.6184,3.2195,1.8108,86.9004,0,11.2387,5.2278,0
2013/5/10 23:15,0.3,23.9918,39.9426,3.2531,1.7305,88.7316,0,11.2387,5.2278,0
2013/5/10 23:20,0.3,23.8553,40.3166,3.0673,1.6831,82.0519,0,11.2387,5.2278,0
2013/5/10 23:25,0.3,23.6804,40.6742,3.0614,1.5544,78.9103,0,11.2387,5.2278,0
2013/5/10 23:30,0.3,23.4617,41.3368,2.9782,1.4414,99.9442,0,11.2387,5.2278,0
2013/5/10 23:35,0.3,23.3629,41.6415,2.7645,1.3659,96.3953,0,11.2387,5.2278,0
2013/5/10 23:40,0.3,23.299,41.9242,2.5234,1.0275,95.0573,0,11.2387,5.2278,0
2013/5/10 23:45,0.3,23.3416,41.9488,2.1082,0.6487,94.8998,0,11.2387,5.2278,0
2013/5/10 23:50,0.3,23.3646,41.8958,2.093,0.6602,91.9994,0,11.2387,5.2278,0
2013/5/10 23:55,0.3,23.4156,41.798,1.9267,0.5505,93.1637,0,11.2387,5.2278,0
2013/5/11 0:00,0.3,23.3944,41.8389,2.1392,0.5916,87.6796,0,11.2387,5.2278,0
2013/5/11 0:05,0.3,23.3485,41.9501,2.1473,0.5889,95.116,0,11.2387,5.2278,0
2013/5/11 0:10,0.3,23.3835,41.8847,1.9217,0.5111,99.2202,0,11.2387,5.2278,0
2013/5/11 0:15,0.3,23.3357,41.9142,1.9939,0.6144,101.9839,0,11.2387,5.2278,0
2013/5/11 0:20,0.3,23.2832,42.0815,2.3011,0.7788,101.4241,0,11.2387,5.2278,0
2013/5/11 0:25,0.3,23.189,42.3197,2.4443,0.9512,102.2157,0,11.2387,5.2278,0
2013/5/11 0:30,0.3,23.1222,42.4935,2.5203,0.9538,100.1877,0,11.2387,5.2278,0
2013/5/11 0:35,0.3,23.1055,42.5103,2.3389,0.869,88.9062,0,11.2387,5.2278,0
2013/5/11 0:40,0.3,23.0792,42.5689,2.5287,0.9549,89.5278,0,11.2387,5.2278,0
2013/5/11 0:45,0.3,23.1182,42.3839,2.1939,0.6751,95.2344,0,11.2387,5.2278,0
2013/5/11 0:50,0.3,23.1087,42.278,2.1812,0.593,87.2193,0,11.2387,5.2278,0
2013/5/11 0:55,0.3,23.0687,42.3265,2.1875,0.7286,91.1658,0,11.2387,5.2278,0
2013/5/11 1:00,0.3,23.1016,42.1582,2.1183,0.5083,95.7147,0,11.2387,5.2278,0
2013/5/11 1:05,0.3,23.0536,42.1845,2.4295,0.91,92.9446,0,11.2387,5.2278,0
2013/5/11 1:10,0.3,22.9275,42.4493,2.9821,1.3225,95.9398,0,11.2387,5.2278,0
2013/5/11 1:15,0.3,22.7896,42.8633,3.0748,1.5844,120.5381,0,11.2387,5.2278,0
2013/5/11 1:20,0.3,22.6922,43.1281,3.0545,1.6876,112.4938,0,11.2387,5.2278,0
2013/5/11 1:25,0.3,22.5487,43.4534,3.5823,1.9697,100.2087,0,11.2387,5.2278,0
2013/5/11 1:30,0.3,22.4187,43.7962,3.3511,1.8649,95.123,0,11.2387,5.2278,0
2013/5/11 1:35,0.3,22.2978,44.084,3.3416,1.746,62.6466,0,11.2387,5.2278,0
2013/5/11 1:40,0.3,22.03,44.8772,3.233,1.6677,157.2023,0,11.2387,5.2278,0
2013/5/11 1:45,0.3,21.6863,45.9319,3.3412,1.8214,203.6664,0,11.2387,5.2278,0
2013/5/11 1:50,0.3,21.4675,46.5999,2.9754,1.3889,43.5681,0,11.2387,5.2278,0
2013/5/11 1:55,0.3,21.3673,46.8023,2.9576,1.3742,57.0173,0,11.2387,5.2278,0
2013/5/11 2:00,0.3,21.3181,46.9836,2.7853,1.2864,84.0104,0,11.2387,5.2278,0
2013/5/11 2:05,0.3,21.2994,46.9956,2.7675,1.2015,89.9962,0,11.2387,5.2278,0
2013/5/11 2:10,0.3,21.2756,47.1447,2.7161,1.2657,110.249,0,11.2387,5.2278,0
2013/5/11 2:15,0.3,21.2812,47.0823,2.5603,0.9557,130.98,0,11.2387,5.2278,0
2013/5/11 2:20,0.3,21.1964,47.3937,2.6802,1.1116,129.9399,0,11.2387,5.2278,0
2013/5/11 2:25,0.3,21.1635,47.4526,2.4597,0.8743,105.2752,0,11.2387,5.2278,0
2013/5/11 2:30,0.3,21.0746,47.5308,2.8631,1.4384,102.7668,0,11.2387,5.2278,0
2013/5/11 2:35,0.3,21.116,47.256,2.3721,0.9443,97.724,0,11.2387,5.2278,0
2013/5/11 2:40,0.3,21.474,46.0358,1.8666,0.4804,89.1005,0,11.2387,5.2278,0
2013/5/11 2:45,0.3,21.5259,45.6534,1.9641,0.4829,99.6896,0,11.2387,5.2278,0
2013/5/11 2:50,0.3,21.5149,45.6788,2.2781,0.6306,92.4766,0,11.2387,5.2278,0
2013/5/11 2:55,0.3,21.4776,45.7154,2.2612,0.6404,94.1581,0,11.2387,5.2278,0
2013/5/11 3:00,0.3,21.607,45.1355,1.8443,0.4833,97.9005,0,11.2387,5.2278,0
2013/5/11 3:05,0.3,21.7995,44.2594,1.5914,0.4769,94.8764,0,11.2387,5.2278,0
2013/5/11 3:10,0.3,21.9212,43.5299,1.7596,0.4821,91.6175,0,11.2387,5.2278,0
2013/5/11 3:15,0.3,21.9176,43.2753,2.1125,0.627,82.1292,0,11.2387,5.2278,0
2013/5/11 3:20,0.3,21.9063,43.1435,2.5629,0.9383,90.9928,0,11.2387,5.2278,0
2013/5/11 3:25,0.3,21.8904,43.0105,2.6818,1.0211,99.2342,0,11.2387,5.2278,0
2013/5/11 3:30,0.3,21.6968,43.4517,2.9216,1.4467,121.5013,0,11.2387,5.2278,0
2013/5/11 3:35,0.3,21.4512,44.1215,2.7149,1.1527,123.1314,0,11.2387,5.2278,0
2013/5/11 3:40,0.3,21.4439,43.9812,2.227,0.6313,104.9328,0,11.2387,5.2278,0
2013/5/11 3:45,0.3,21.579,43.3105,1.9809,0.5228,96.2132,0,11.2387,5.2278,0
2013/5/11 3:50,0.3,21.5867,43.119,1.8916,0.5234,97.8387,0,11.2387,5.2278,0
2013/5/11 3:55,0.3,21.6279,42.876,1.9889,0.5243,101.9712,0,11.2387,5.2278,0
2013/5/11 4:00,0.3,21.6837,42.5919,1.7769,0.4873,96.0827,0,11.2387,5.2278,0
2013/5/11 4:05,0.3,21.6406,42.5951,2.0929,0.5619,94.4039,0,11.2387,5.2278,0
2013/5/11 4:10,0.3,21.5847,42.5938,2.0181,0.5614,96.7113,0,11.2387,5.2278,0
2013/5/11 4:15,0.3,21.5858,42.3715,2.0622,0.5994,92.9783,0,11.2387,5.2278,0
2013/5/11 4:20,0.3,21.6692,41.8712,2.1108,0.6008,91.0143,0,11.2387,5.2278,0
2013/5/11 4:25,0.3,21.7105,41.613,2.1364,0.5797,96.4098,0,11.2387,5.2278,0
2013/5/11 4:30,0.3,21.7088,41.4893,2.167,0.6015,90.7801,0,11.2387,5.2278,0
2013/5/11 4:35,0.3,21.6365,41.5863,2.2146,0.6899,97.8653,0,11.2387,5.2278,0
2013/5/11 4:40,0.3,21.6118,41.5124,2.2097,0.8045,93.2958,0,11.2387,5.2278,0
2013/5/11 4:45,0.3,21.6603,41.1603,2.1566,0.6185,92.6474,0,11.2387,5.2278,0
2013/5/11 4:50,0.3,21.866,40.3546,1.7595,0.4918,95.1559,0,11.2387,5.2278,0
2013/5/11 4:55,0.3,21.7312,40.6251,2.2505,0.8056,97.6128,0,11.2387,5.2278,0
2013/5/11 5:00,0.3,21.7557,40.4413,2.4215,0.9988,89.5359,0,11.2387,5.2278,0
2013/5/11 5:05,0.3,21.76,40.2778,2.8208,1.4269,89.1532,0,11.2387,5.2278,0
2013/5/11 5:10,0.3,21.6917,40.295,2.7472,1.2756,85.6261,0,11.2387,5.2278,0
2013/5/11 5:15,0.3,21.5511,40.5486,2.968,1.3433,75.1725,0,11.2387,5.2278,0
2013/5/11 5:20,0.3,21.3239,41.0973,3.2839,1.7096,82.4755,0,11.2387,5.2278,0
2013/5/11 5:25,0.3,21.2669,41.2213,3.047,1.6047,75.6821,0,11.2387,5.2278,0
2013/5/11 5:30,0.3,21.4149,40.7646,2.6652,1.0895,75.757,0,11.2387,5.2278,0
2013/5/11 5:35,0.3,21.3635,40.7477,2.7069,1.2085,78.0239,0,11.2387,5.2278,0
2013/5/11 5:40,0.3,21.3676,40.6868,2.3222,0.5925,74.8941,0,11.2387,5.2278,0
2013/5/11 5:45,0.3,21.2771,40.8042,2.4237,0.8665,73.7716,0,11.2387,5.2278,0
2013/5/11 5:50,0.3,21.3013,40.7682,1.9908,0.5548,79.0804,0,11.2387,5.2278,0
2013/5/11 5:55,0.3,21.5043,40.2578,1.8922,0.5449,70.4833,0,11.2387,5.2278,0
2013/5/11 6:00,0.3,21.7982,39.3511,1.4851,0.4794,75.2887,0,11.2387,5.2278,0
2013/5/11 6:05,0.3,21.7165,39.4427,1.966,0.5219,73.9579,0,11.2387,5.2278,0
2013/5/11 6:10,0.3,21.718,39.3714,2.1106,0.6414,79.9748,0,11.2387,5.2278,0
2013/5/11 6:15,0.3,21.2992,40.4354,3.1402,1.6201,93.6138,0,11.2387,5.2278,0
2013/5/11 6:20,0.3,21.2541,40.6874,2.7347,1.2246,86.0429,0,11.2387,5.2278,0
2013/5/11 6:25,0.3,21.0402,41.1964,3.2077,1.5235,79.1179,0,11.2387,5.2278,0
2013/5/11 6:30,0.3,21.0715,41.2277,2.7356,1.1582,77.5079,0,11.2387,5.2278,0
2013/5/11 6:35,0.3,21.0418,41.2543,2.6024,1.175,88.8644,0,11.2387,5.2278,0
2013/5/11 6:40,0.3,21.0379,41.3137,2.7098,1.2264,87.6051,0,11.2387,5.2278,0
2013/5/11 6:45,0.3,20.9403,41.5247,2.9574,1.3665,74.2408,0,11.2387,5.2278,0
2013/5/11 6:50,0.3,20.7716,42.0778,3.8266,2.3336,76.6746,0,11.2387,5.2278,0
2013/5/11 6:55,0.3,21.0323,41.3595,7.5105,5.6314,85.8374,0,11.2387,5.2278,0
2013/5/11 7:00,0.3,20.8497,41.7544,7.2962,5.6692,91.535,0,11.2387,5.2278,0
2013/5/11 7:05,0.3,20.7806,42.0494,7.0177,5.3762,101.9496,0,11.2387,5.2278,0
2013/5/11 7:10,0.7213,20.7111,42.3,12.6538,10.949,101.2858,0,11.2387,5.2278,0.0267
2013/5/11 7:15,1.155,20.735,42.2671,20.4999,18.4443,92.5972,0,11.2387,5.2278,0.0846
2013/5/11 7:20,1.301,20.5716,42.7696,29.4016,27.1996,118.7688,0,11.2387,5.2278,0.1326
2013/5/11 7:25,1.4173,20.4554,43.2405,36.7846,34.0254,90.662,0,11.2387,5.2278,0.1734
2013/5/11 7:30,1.582,20.4328,43.5091,53.2065,43.1305,101.6283,0,11.2387,5.2278,0.2446
2013/5/11 7:35,1.6803,20.5651,43.2725,63.1656,46.2811,136.0453,0,11.2387,5.2278,0.2823
2013/5/11 7:40,1.7133,20.9027,42.5221,59.8412,45.5236,82.3465,0,11.2387,5.2278,0.2948
2013/5/11 7:45,1.9303,21.2941,41.1516,67.8734,58.3767,98.7627,0,11.2387,5.2278,0.3772
2013/5/11 7:50,2.03,21.4848,40.4984,72.5843,65.1336,78.0832,0,11.2387,5.2278,0.4118
2013/5/11 7:55,2.279,21.5282,40.4387,80.4472,75.392,90.7044,0,11.2387,5.2278,0.4842
2013/5/11 8:00,3.714,21.8926,39.8002,156.243,74.0749,101.6903,0,11.2387,5.2278,0.861
2013/5/11 8:05,2.4433,22.3003,38.409,85.2029,70.0676,84.4237,0,11.2387,5.2278,0.5311
2013/5/11 8:10,3.8433,22.2768,38.3422,118.8633,81.766,80.1755,0,11.2387,5.2278,0.895
2013/5/11 8:15,6.5817,22.8441,37.1592,189.3727,69.9036,77.1828,0,11.2387,5.2278,1.571
2013/5/11 8:20,2.8193,23.2586,35.5472,100.2383,74.6266,61.9145,0,11.2387,5.2278,0.6258
2013/5/11 8:25,3.6613,22.7147,36.9399,137.2903,121.8315,55.3745,0,11.2387,5.2278,0.8413
2013/5/11 8:30,5.213,22.9463,36.8977,188.973,163.0941,73.5627,0,11.2387,5.2278,1.2268
2013/5/11 8:35,5.6597,23.0971,36.0408,214.8211,181.9417,82.8614,0,11.2387,5.2278,1.3366
2013/5/11 8:40,10.5187,23.712,34.5824,324.9556,134.3309,81.4783,0,11.2387,5.2278,2.5143
2013/5/11 8:45,5.849,23.9457,33.7097,210.8405,142.5713,80.5623,0,11.2387,5.2278,1.3817
2013/5/11 8:50,11.625,23.8411,34.1334,384.989,190.4806,46.9777,0,11.2387,5.2278,2.7841
2013/5/11 8:55,7.2983,24.5659,32.9238,267.1719,184.6541,48.059,0,11.2387,5.2278,1.7359
2013/5/11 9:00,7.4243,24.3371,33.0051,269.6508,178.6147,55.8043,0,11.2387,5.2278,1.7649
2013/5/11 9:05,5.6173,24.285,33.305,226.2699,177.5141,67.6141,0,11.2387,5.2278,1.3259
2013/5/11 9:10,8.8943,24.3369,33.286,306.658,160.6492,70.4819,0,11.2387,5.2278,2.1211
2013/5/11 9:15,13.211,25.0993,31.9503,442.2952,168.4408,101.3999,0,11.2387,5.2278,3.1701
2013/5/11 9:20,10.7427,25.4832,31.1911,388,221.1484,190.3441,0,11.2387,5.2278,2.5703
2013/5/11 9:25,14.306,25.7425,31.02,503.3563,247.3393,185.9313,0,11.2387,5.2278,3.4381
2013/5/11 9:30,10.143,25.812,30.3205,387.6335,254.7987,53.6311,0,11.2387,5.2278,2.4268
